TOA5,IMNAVAIT-SNOWFENCE,CR1000,12067,CR1000.Std.14,CPU:Imnaviatfence.CR1,34902,Imnaviat,,,,,,,,,,,
TIMESTAMP,RECORD,WS_ms,WindDir,WS_ms_WVc(1),WS_ms_WVc(2),WS_ms_S_WVT,T107_C,Snow_depth_3m,SignalQuality_3m,Snow_depth_8m,SignalQuality_8m,Snow_depth_15m,SignalQuality_15m,Batt_Volt,PanelTemp,T_107_3m,T_107_8m,T_107_15m
TS,RN,meters/second,Degrees,meters/second,meters/second,meters/second,Deg C,,,,,,,Volts,deg. C,deg c,deg c,deg c
,,Smp,Smp,WVc,WVc,Max,Smp,Smp,Smp,Smp,Smp,Smp,Smp,Smp,Smp,Smp,Smp,Smp
1/2/2012 7:10,173480,0,264,0,0,0,-31.23,1.443,0,2.56,0,0.488,0,11.94,-31.14,-2.501,-1.913,-3.102
1/2/2012 7:20,173481,0,279.8,0,0,0,-31.2,1.446,0,2.56,0,0.487,0,11.94,-31.05,-2.492,-1.913,-3.102
1/2/2012 7:30,173482,0,282.5,0,0,0,-31.2,1.447,0,2.56,0,0.488,0,11.94,-31.01,-2.491,-1.903,-3.102
1/2/2012 7:40,173483,0,246,0,0,0,-31.18,1.448,0,2.56,0,0.487,0,11.94,-30.93,-2.492,-1.913,-3.102
1/2/2012 7:50,173484,0,241,0,0,0,-31.01,1.465,0,2.56,0,0.486,0,11.94,-30.89,-2.492,-1.913,-3.102
1/2/2012 8:00,173485,0,229.6,0,0,0,-30.97,1.46,0,2.56,0,0.487,0,11.94,-30.81,-2.502,-1.914,-3.103
1/2/2012 8:10,173486,0,205.7,0,0,0,-30.95,1.454,0,2.56,0,0.486,0,11.93,-30.72,-2.503,-1.915,-3.104
1/2/2012 8:20,173487,0,228,0,0,0,-30.85,1.444,0,2.56,0,0.486,0,11.94,-30.64,-2.502,-1.914,-3.103
1/2/2012 8:30,173488,0,264,0,0,0,-30.81,1.44,0,2.56,0,0.484,0,11.94,-30.6,-2.502,-1.914,-3.103
1/2/2012 8:40,173489,0,285.7,0,0,0,-30.78,1.44,0,2.56,0,0.479,0,11.94,-30.56,-2.503,-1.915,-3.104
1/2/2012 8:50,173490,0,236.2,0,0,0,-30.5,1.44,0,2.56,0,0.485,0,11.94,-30.52,-2.504,-1.915,-3.104
1/2/2012 9:00,173491,0,247.2,0,0,0,-30.52,1.437,0,2.56,0,0.488,0,11.94,-30.44,-2.504,-1.906,-3.104
1/2/2012 9:10,173492,0,278,0,0,0,-30.72,1.436,0,2.56,0,0.487,0,11.94,-30.4,-2.504,-1.915,-3.104
1/2/2012 9:20,173493,0,290.2,0,0,0,-30.97,1.439,0,2.56,0,0.487,0,11.94,-30.36,-2.504,-1.916,-3.115
1/2/2012 9:30,173494,0,261.7,0,0,0,-31.08,1.442,0,2.56,0,0.489,0,11.94,-30.36,-2.504,-1.916,-3.105
1/2/2012 9:40,173495,0,314.8,0,0,0,-31.14,1.443,0,2.56,0,0.488,0,11.94,-30.4,-2.504,-1.916,-3.105
1/2/2012 9:50,173496,0,305.2,0,0,0,-31.18,1.442,0,2.56,0,0.488,0,11.94,-30.4,-2.504,-1.916,-3.104
1/2/2012 10:00,173497,0,317.5,0,0,0,-31.31,1.442,0,2.56,0,0.488,0,11.94,-30.44,-2.503,-1.915,-3.114
1/2/2012 10:10,173498,0,313.8,0,0,0,-31.4,1.442,0,2.56,0,0.488,0,11.94,-30.48,-2.503,-1.915,-3.104
1/2/2012 10:20,173499,0,306.2,0,0,0,-31.33,1.442,0,2.56,0,0.489,0,11.94,-30.52,-2.504,-1.915,-3.104
1/2/2012 10:30,173500,0,281.4,0,0,0,-31.33,1.443,0,2.56,0,0.49,0,11.94,-30.56,-2.523,-1.915,-3.113
1/2/2012 10:40,173501,0,266.7,0,0,0,-31.29,1.444,0,2.56,0,0.489,0,11.94,-30.56,-2.522,-1.914,-3.103
1/2/2012 10:50,173502,0,270.4,0,0,0,-31.21,1.442,0,2.56,0,0.489,0,11.94,-30.56,-2.504,-1.915,-3.114
1/2/2012 11:00,173503,0,276.1,0,0,0,-31.14,1.444,0,2.56,0,0.489,0,11.94,-30.56,-2.523,-1.915,-3.104
1/2/2012 11:10,173504,0,275.6,0,0,0,-31.04,1.445,0,2.56,0,0.49,0,11.94,-30.52,-2.523,-1.915,-3.104
1/2/2012 11:20,173505,0,141.9,0,0,0,-30.91,1.444,0,2.56,0,0.489,0,11.94,-30.48,-2.523,-1.915,-3.114
1/2/2012 11:30,173506,0,152.6,0,0,0,-30.74,1.443,0,2.56,0,0.489,0,11.94,-30.44,-2.523,-1.915,-3.114
1/2/2012 11:40,173507,0,155.3,0,0,0,-30.6,1.444,0,2.56,0,0.489,0,11.94,-30.36,-2.523,-1.916,-3.114
1/2/2012 11:50,173508,0,335.6,0,0,0,-30.5,1.443,0,2.56,0,0.488,0,11.94,-30.28,-2.523,-1.915,-3.114
1/2/2012 12:00,173509,0,338.1,0,0,0,-30.58,1.441,0,2.56,0,0.488,0,11.94,-30.2,-2.523,-1.915,-3.114
1/2/2012 12:10,173510,0,340.4,0,0,0,-30.83,1.445,0,2.56,0,0.488,0,11.94,-30.16,-2.524,-1.916,-3.114
1/2/2012 12:20,173511,0,322.8,0,0,0,-30.97,1.443,0,2.56,0,0.488,0,11.94,-30.16,-2.524,-1.916,-3.115
1/2/2012 12:30,173512,0,319.7,0,0,0,-31.02,1.446,0,2.56,0,0.49,0,11.94,-30.16,-2.525,-1.917,-3.116
1/2/2012 12:40,173513,0,325.4,0,0,0,-31.06,1.444,0,2.56,0,0.489,0,11.94,-30.2,-2.525,-1.917,-3.116
1/2/2012 12:50,173514,0,301,0,0,0,-31.06,1.442,0,2.56,0,0.489,0,11.94,-30.24,-2.524,-1.917,-3.115
1/2/2012 13:00,173515,0,318.4,0,0,0,-31.1,1.443,0,2.56,0,0.489,0,11.94,-30.28,-2.524,-1.917,-3.116
1/2/2012 13:10,173516,0,326.2,0,0,0,-31.04,1.447,0,2.56,0,0.489,0,11.94,-30.32,-2.524,-1.916,-3.115
1/2/2012 13:20,173517,0,333,0,0,0,-30.99,1.444,0,2.56,0,0.489,0,11.94,-30.36,-2.524,-1.916,-3.124
1/2/2012 13:30,173518,0,350.1,0,0,0,-30.91,1.447,0,2.56,0,0.488,0,11.94,-30.36,-2.524,-1.917,-3.115
1/2/2012 13:40,173519,0,19.3,0,0,0,-30.93,1.444,0,2.56,0,0.489,0,11.94,-30.32,-2.525,-1.917,-3.116
1/2/2012 13:50,173520,0,333.7,0,0,0,-30.79,1.443,0,2.56,0,0.489,0,11.94,-30.32,-2.524,-1.916,-3.114
1/2/2012 14:00,173521,0,333.8,0,0,0,-30.72,1.445,0,2.56,0,0.489,0,11.94,-30.28,-2.524,-1.916,-3.124
1/2/2012 14:10,173522,0,352,0,0,0,-30.72,1.443,0,2.56,0,0.49,0,11.94,-30.24,-2.524,-1.916,-3.124
1/2/2012 14:20,173523,0,335,0,0,0,-30.74,1.442,0,2.56,0,0.49,0,11.94,-30.2,-2.524,-1.916,-3.124
1/2/2012 14:30,173524,0,31.1,0,0,0,-30.66,1.439,0,2.56,0,0.491,0,11.94,-30.16,-2.524,-1.926,-3.115
1/2/2012 14:40,173525,0,347.5,0,0,0,-30.56,1.439,0,2.56,0,0.491,0,11.94,-30.12,-2.534,-1.916,-3.115
1/2/2012 14:50,173526,0,11.6,0,0,0,-30.44,1.442,0,2.56,0,0.493,0,11.94,-30.08,-2.534,-1.926,-3.126
1/2/2012 15:00,173527,0,4.284,0,0,0,-30.35,1.449,0,2.56,0,0.491,0,11.94,-30.08,-2.535,-1.918,-3.126
1/2/2012 15:10,173528,0,62.96,0,0,0,-30.42,1.45,0,2.56,0,0.492,0,11.94,-30.04,-2.536,-1.919,-3.127
1/2/2012 15:20,173529,0,79.13,0,0,0,-30.35,1.447,0,2.56,0,0.491,0,11.94,-30,-2.537,-1.92,-3.128
1/2/2012 15:30,173530,0,84.6,0,0,0,-30.31,1.446,0,2.56,0,0.492,0,11.94,-29.96,-2.538,-1.93,-3.119
1/2/2012 15:40,173531,0,268.6,0,0,0,-30.4,1.446,0,2.56,0,0.491,0,11.94,-29.92,-2.538,-1.92,-3.128
1/2/2012 15:50,173532,0,285,0,0,0,-30.68,1.441,0,2.56,0,0.493,0,11.94,-29.88,-2.538,-1.931,-3.129
1/2/2012 16:00,173533,0,288.1,0,0,0,-30.73,1.439,0,2.56,0,0.493,0,11.94,-29.88,-2.539,-1.931,-3.129
1/2/2012 16:10,173534,0,292.2,0,0,0,-30.68,1.44,0,2.56,0,0.493,0,11.94,-29.92,-2.539,-1.931,-3.129
1/2/2012 16:20,173535,0,275,0,0,0,-30.66,1.441,0,2.56,0,0.492,0,11.94,-29.92,-2.539,-1.931,-3.13
1/2/2012 16:30,173536,0,294,0,0,0,-30.66,1.445,0,2.56,0,0.49,0,11.94,-29.92,-2.538,-1.921,-3.129
1/2/2012 16:40,173537,0,277.4,0,0,0,-30.58,1.444,0,2.56,0,0.489,0,11.94,-29.92,-2.539,-1.931,-3.12
1/2/2012 16:50,173538,0,272.4,0,0,0,-30.56,1.445,0,2.56,0,0.487,0,11.94,-29.92,-2.548,-1.931,-3.13
1/2/2012 17:00,173539,0,265.9,0,0,0,-30.54,1.448,0,2.56,0,0.487,0,11.94,-29.88,-2.539,-1.931,-3.12
1/2/2012 17:10,173540,0,273,0,0,0,-30.56,1.446,0,2.56,0,0.49,0,11.94,-29.88,-2.549,-1.931,-3.13
1/2/2012 17:20,173541,0,266,0,0,0,-30.52,1.446,0,2.56,0,0.492,0,11.94,-29.84,-2.549,-1.931,-3.13
1/2/2012 17:30,173542,0,291.7,0,0,0,-30.46,1.443,0,2.56,0,0.492,0,11.94,-29.84,-2.548,-1.931,-3.129
1/2/2012 17:40,173543,0,289.1,0,0,0,-30.44,1.441,0,2.56,0,0.492,0,11.94,-29.84,-2.549,-1.931,-3.13
1/2/2012 17:50,173544,0,275,0,0,0,-30.4,1.439,0,2.56,0,0.491,0,11.94,-29.8,-2.548,-1.922,-3.13
1/2/2012 18:00,173545,0,274.1,0,0,0,-30.4,1.435,0,2.56,0,0.491,0,11.94,-29.76,-2.548,-1.931,-3.129
1/2/2012 18:10,173546,0,274.4,0,0,0,-30.4,1.435,0,2.56,0,0.492,0,11.94,-29.76,-2.548,-1.922,-3.12
1/2/2012 18:20,173547,0,266.7,0,0,0,-30.36,1.433,0,2.56,0,0.492,0,11.94,-29.72,-2.548,-1.931,-3.129
1/2/2012 18:30,173548,0,291.4,0,0,0,-30.29,1.434,0,2.56,0,0.492,0,11.94,-29.72,-2.548,-1.931,-3.13
1/2/2012 18:40,173549,0,288.7,0,0,0,-30.27,1.429,0,2.56,0,0.493,0,11.94,-29.68,-2.548,-1.931,-3.129
1/2/2012 18:50,173550,0,250.9,0,0,0,-30.19,1.432,0,2.56,0,0.491,0,11.94,-29.64,-2.548,-1.93,-3.129
1/2/2012 19:00,173551,0,251.1,0,0,0,-30.09,1.465,0,2.56,0,0.492,0,11.94,-29.61,-2.548,-1.931,-3.12
1/2/2012 19:10,173552,0,273.5,0,0,0,-30.03,1.452,0,2.56,0,0.493,0,11.94,-29.57,-2.548,-1.931,-3.129
1/2/2012 19:20,173553,0,290.4,0,0,0,-30.01,1.454,0,2.56,0,0.494,0,11.94,-29.49,-2.548,-1.931,-3.129
1/2/2012 19:30,173554,0,283,0,0,0,-30.03,1.454,0,2.56,0,0.495,0,11.94,-29.45,-2.549,-1.931,-3.13
1/2/2012 19:40,173555,0,283,0,0,0,-30.07,1.453,0,2.56,0,0.497,0,11.94,-29.45,-2.548,-1.931,-3.129
1/2/2012 19:50,173556,0,276.7,0,0,0,-30.11,1.456,0,2.56,0,0.497,0,11.94,-29.41,-2.548,-1.93,-3.129
1/2/2012 20:00,173557,0,273.2,0,0,0,-30.09,1.454,0,2.56,0,0.498,0,11.94,-29.41,-2.548,-1.931,-3.129
1/2/2012 20:10,173558,0,273.2,0,0,0,-30.01,1.453,0,2.56,0,0.497,0,11.94,-29.41,-2.548,-1.931,-3.129
1/2/2012 20:20,173559,0,196.6,0,0,0,-29.89,1.449,0,2.56,0,0.499,0,11.94,-29.37,-2.549,-1.932,-3.13
1/2/2012 20:30,173560,0,196.5,0,0,0,-29.73,1.451,0,2.56,0,0.498,0,11.94,-29.33,-2.549,-1.931,-3.13
1/2/2012 20:40,173561,0,251.1,0,0,0,-29.65,1.453,0,2.56,0,0.497,0,11.94,-29.22,-2.548,-1.931,-3.129
1/2/2012 20:50,173562,0,296.3,0,0,0,-29.67,1.442,0,2.56,0,0.498,0,11.94,-29.18,-2.549,-1.931,-3.13
1/2/2012 21:00,173563,0,277.2,0,0,0,-29.67,1.466,0,2.56,0,0.498,0,11.94,-29.14,-2.548,-1.93,-3.129
1/2/2012 21:10,173564,0,232.4,0,0,0,-29.65,1.479,0,2.56,0,0.498,0,11.94,-29.1,-2.548,-1.93,-3.129
1/2/2012 21:20,173565,0,232.8,0,0,0,-29.67,1.467,0,2.56,0,0.498,0,11.94,-29.06,-2.548,-1.931,-3.129
1/2/2012 21:30,173566,0,234.9,0,0,0,-29.71,1.457,0,2.56,0,0.501,0,11.94,-29.06,-2.548,-1.93,-3.129
1/2/2012 21:40,173567,0,234.9,0,0,0,-29.67,1.456,0,2.56,0,0.5,0,11.94,-29.06,-2.548,-1.93,-3.129
1/2/2012 21:50,173568,0,322.5,0,0,0,-29.59,1.456,0,2.56,0,0.501,0,11.94,-29.06,-2.548,-1.931,-3.13
1/2/2012 22:00,173569,0,322.5,0,0,0,-29.48,1.452,0,2.56,0,0.499,0,11.94,-29.02,-2.547,-1.93,-3.129
1/2/2012 22:10,173570,0,267.4,0,0,0,-29.44,1.45,0,2.56,0,0.499,0,11.94,-28.99,-2.547,-1.93,-3.119
1/2/2012 22:20,173571,0,263.1,0,0,0,-29.59,1.446,0,2.56,0,0.5,0,11.94,-28.95,-2.548,-1.931,-3.129
1/2/2012 22:30,173572,0,238.2,0,0,0,-29.59,1.454,0,2.56,0,0.499,0,11.94,-28.95,-2.548,-1.93,-3.129
1/2/2012 22:40,173573,0,238.2,0,0,0,-29.52,1.404,0,2.56,0,0.5,0,11.94,-28.95,-2.549,-1.931,-3.13
1/2/2012 22:50,173574,0,238.1,0,0,0,-29.42,1.406,0,2.56,0,0.5,0,11.94,-28.91,-2.548,-1.931,-3.129
1/2/2012 23:00,173575,0,187.1,0,0,0,-29.36,1.422,0,2.56,0,0.501,0,11.94,-28.87,-2.557,-1.93,-3.129
1/2/2012 23:10,173576,0,186.8,0,0,0,-29.2,1.416,0,2.56,0,0.502,0,11.94,-28.84,-2.557,-1.93,-3.119
1/2/2012 23:20,173577,0,186.9,0,0,0,-29.05,1.424,0,2.56,0,0.502,0,11.94,-28.8,-2.567,-1.93,-3.129
1/2/2012 23:30,173578,0,186.8,0,0,0,-28.88,1.423,0,2.56,0,0.502,0,11.94,-28.72,-2.567,-1.93,-3.129
1/2/2012 23:40,173579,0,186.9,0,0,0,-28.88,1.434,0,2.56,0,0.5,0,11.94,-28.65,-2.567,-1.93,-3.119
1/2/2012 23:50,173580,0,187.1,0,0,0,-29.18,1.457,0,2.56,0,0.5,0,11.94,-28.61,-2.566,-1.929,-3.118
1/3/2012 0:00,173581,0,187.1,0,0,0,-29.38,1.464,0,2.56,0,0.501,0,11.94,-28.65,-2.565,-1.929,-3.118
1/3/2012 0:10,173582,0,187.1,0,0,0,-29.4,1.463,0,2.56,0,0.501,0,11.94,-28.68,-2.566,-1.929,-3.118
1/3/2012 0:20,173583,0,187,0,0,0,-29.46,1.463,0,2.56,0,0.5,0,11.94,-28.72,-2.566,-1.929,-3.118
1/3/2012 0:30,173584,0,187,0,0,0,-29.59,1.457,0,2.56,0,0.502,0,11.94,-28.8,-2.567,-1.93,-3.119
1/3/2012 0:40,173585,0,136.2,0,0,0,-29.63,1.453,0,2.56,0,0.504,0,11.94,-28.91,-2.567,-1.93,-3.119
1/3/2012 0:50,173586,0,137,0,0,0,-29.71,1.452,0,2.56,0,0.502,0,11.94,-28.99,-2.567,-1.93,-3.119
1/3/2012 1:00,173587,0,114.4,0,0,0,-29.73,1.453,0,2.56,0,0.504,0,11.94,-29.1,-2.568,-1.931,-3.12
1/3/2012 1:10,173588,0,174.3,0,0,0,-29.57,1.454,0,2.56,0,0.504,0,11.94,-29.14,-2.567,-1.931,-3.119
1/3/2012 1:20,173589,0,178.1,0,0,0,-29.44,1.452,0,2.56,0,0.503,0,11.94,-29.14,-2.567,-1.93,-3.129
1/3/2012 1:30,173590,0,184.8,0,0,0,-29.32,1.451,0,2.56,0,0.502,0,11.94,-29.14,-2.567,-1.93,-3.119
1/3/2012 1:40,173591,0,185.3,0,0,0,-29.28,1.451,0,2.56,0,0.501,0,11.94,-29.1,-2.567,-1.93,-3.109
1/3/2012 1:50,173592,0,185.3,0,0,0,-29.16,1.453,0,2.56,0,0.502,0,11.94,-29.02,-2.568,-1.931,-3.12
1/3/2012 2:00,173593,0,185.1,0,0,0,-29.07,1.449,0,2.56,0,0.501,0,11.94,-28.95,-2.568,-1.931,-3.11
1/3/2012 2:10,173594,0,327.9,0,0,0,-28.89,1.449,0,2.56,0,0.502,0,11.94,-28.84,-2.567,-1.93,-3.11
1/3/2012 2:20,173595,0,106.7,0,0,0,-28.8,1.449,0,2.56,0,0.505,0,11.94,-28.76,-2.567,-1.93,-3.109
1/3/2012 2:30,173596,0,283.4,0,0,0,-28.36,1.44,0,2.56,0,0.503,0,11.94,-28.65,-2.567,-1.93,-3.119
1/3/2012 2:40,173597,0,235.1,0,0,0,-28.78,1.476,0,2.56,0,0.503,0,11.95,-28.53,-2.567,-1.93,-3.109
1/3/2012 2:50,173598,0,190.8,0,0,0,-28.86,1.469,0,2.56,0,0.503,0,11.95,-28.5,-2.566,-1.93,-3.109
1/3/2012 3:00,173599,0,146.7,0,0,0,-28.78,1.474,0,2.56,0,0.504,0,11.95,-28.42,-2.566,-1.929,-3.108
1/3/2012 3:10,173600,0,157.7,0,0,0,-28.63,1.459,0,2.56,0,0.503,0,11.94,-28.38,-2.566,-1.929,-3.108
1/3/2012 3:20,173601,0,185.5,0,0,0,-28.44,1.455,0,2.56,0,0.503,0,11.95,-28.27,-2.565,-1.928,-3.107
1/3/2012 3:30,173602,0,156.3,0,0,0,-28.31,1.459,0,2.56,0,0.503,0,11.95,-28.2,-2.565,-1.928,-3.107
1/3/2012 3:40,173603,0,140.3,0,0,0,-28.1,1.465,0,2.56,0,0.504,0,11.95,-28.09,-2.564,-1.927,-3.107
1/3/2012 3:50,173604,0,153.4,0,0,0,-27.85,1.444,0,2.56,0,0.505,0,11.95,-27.98,-2.565,-1.928,-3.107
1/3/2012 4:00,173605,0,241.6,0,0,0,-27.48,1.462,0,2.56,0,0.504,0,11.95,-27.83,-2.564,-1.927,-3.106
1/3/2012 4:10,173606,0,210.7,0,0,0,-27.34,1.486,0,2.56,0,0.502,0,11.95,-27.69,-2.564,-1.928,-3.107
1/3/2012 4:20,173607,0,194.1,0,0,0,-27.37,1.483,0,2.56,0,0.503,0,11.95,-27.54,-2.564,-1.927,-3.106
1/3/2012 4:30,173608,0,193.5,0,0,0,-27.29,1.484,0,2.56,0,0.504,0,11.95,-27.43,-2.564,-1.927,-3.106
1/3/2012 4:40,173609,0,351.1,0,0,0,-27.16,1.44,0,2.56,0,0.503,0,11.95,-27.29,-2.563,-1.927,-3.106
1/3/2012 4:50,173610,0,270.1,0,0,0,-27.14,1.473,0,2.56,0,0.499,0,11.95,-27.18,-2.563,-1.926,-3.105
1/3/2012 5:00,173611,0,273.8,0,0,0,-27.94,1.469,0,2.56,0,0.504,0,11.95,-27.11,-2.562,-1.925,-3.105
1/3/2012 5:10,173612,0,224.7,0,0,0,-27.94,1.466,0,2.56,0,0.503,0,11.95,-27.11,-2.564,-1.927,-3.107
1/3/2012 5:20,173613,0,187.7,0,0,0,-27.99,1.453,0,2.56,0,0.502,0,11.95,-27.11,-2.565,-1.928,-3.107
1/3/2012 5:30,173614,0,133.2,0,0,0,-27.9,1.454,0,2.56,0,0.504,0,11.95,-27.15,-2.566,-1.929,-3.108
1/3/2012 5:40,173615,0,185.8,0,0,0,-27.79,1.458,0,2.56,0,0.505,0,11.95,-27.15,-2.565,-1.928,-3.107
1/3/2012 5:50,173616,0,191.5,0,0,0,-27.68,1.457,0,2.56,0,0.505,0,11.95,-27.18,-2.564,-1.928,-3.107
1/3/2012 6:00,173617,0,192.9,0,0,0,-27.57,1.468,0,2.56,0,0.505,0,11.95,-27.15,-2.563,-1.927,-3.106
1/3/2012 6:10,173618,0,187.2,0,0,0,-27.54,1.468,0,2.56,0,0.505,0,11.95,-27.15,-2.563,-1.926,-3.106
1/3/2012 6:20,173619,0,196.3,0,0,0,-27.59,1.468,0,2.56,0,0.503,0,11.95,-27.15,-2.563,-1.926,-3.106
1/3/2012 6:30,173620,0,250.3,0,0,0,-27.81,1.464,0,2.56,0,0.504,0,11.95,-27.15,-2.573,-1.927,-3.106
1/3/2012 6:40,173621,0,289.8,0,0,0,-27.88,1.458,0,2.56,0,0.505,0,11.95,-27.18,-2.573,-1.927,-3.106
1/3/2012 6:50,173622,0,308.1,0,0,0,-27.85,1.457,0,2.56,0,0.504,0,11.96,-27.25,-2.573,-1.927,-3.106
1/3/2012 7:00,173623,0,308.1,0,0,0,-27.83,1.462,0,2.56,0,0.504,0,11.96,-27.29,-2.583,-1.927,-3.106
1/3/2012 7:10,173624,0,178.9,0,0,0,-27.85,1.459,0,2.56,0,0.504,0,11.96,-27.32,-2.573,-1.927,-3.106
1/3/2012 7:20,173625,0,174.3,0,0,0,-27.85,1.454,0,2.56,0,0.504,0,11.96,-27.32,-2.573,-1.927,-3.106
1/3/2012 7:30,173626,0,179,0,0,0,-27.85,1.453,0,2.56,0,0.504,0,11.96,-27.36,-2.574,-1.927,-3.106
1/3/2012 7:40,173627,0,179.1,0,0,0,-27.81,1.437,0,2.56,0,0.504,0,11.96,-27.4,-2.582,-1.936,-3.105
1/3/2012 7:50,173628,0,179.1,0,0,0,-27.81,1.432,0,2.56,0,0.502,0,11.96,-27.4,-2.582,-1.936,-3.106
1/3/2012 8:00,173629,0,202.1,0,0,0,-27.86,1.429,0,2.56,0,0.501,0,11.96,-27.43,-2.582,-1.926,-3.105
1/3/2012 8:10,173630,0,202,0,0,0,-27.92,1.438,0,2.56,0,0.501,0,11.95,-27.43,-2.582,-1.936,-3.106
1/3/2012 8:20,173631,0,138.1,0,0,0,-27.97,1.436,0,2.56,0,0.501,0,11.96,-27.47,-2.583,-1.936,-3.106
1/3/2012 8:30,173632,0,138.2,0,0,0,-28.01,1.434,0,2.56,0,0.501,0,11.96,-27.54,-2.583,-1.936,-3.106
1/3/2012 8:40,173633,0,138,0,0,0,-28.03,1.433,0,2.56,0,0.502,0,11.96,-27.58,-2.583,-1.936,-3.096
1/3/2012 8:50,173634,0,138,0,0,0,-27.68,1.434,0,2.56,0,0.5,0,11.96,-27.65,-2.583,-1.936,-3.106
1/3/2012 9:00,173635,0,138.1,0,0,0,-27.66,1.435,0,2.56,0,0.502,0,11.96,-27.69,-2.583,-1.936,-3.096
1/3/2012 9:10,173636,0,227.1,0,0,0,-28.07,1.436,0,2.56,0,0.5,0,11.96,-27.72,-2.583,-1.936,-3.106
1/3/2012 9:20,173637,0,297.8,0,0,0,-28.34,1.439,0,2.56,0,0.5,0,11.96,-27.79,-2.583,-1.937,-3.087
1/3/2012 9:30,173638,0,297.8,0,0,0,-28.57,1.44,0,2.56,0,0.501,0,11.96,-27.9,-2.583,-1.937,-3.097
1/3/2012 9:40,173639,0,311.4,0,0,0,-28.66,1.44,0,2.56,0,0.503,0,11.96,-28.01,-2.583,-1.937,-3.097
1/3/2012 9:50,173640,0,274.6,0,0,0,-28.65,1.447,0,2.56,0,0.504,0,11.96,-28.16,-2.583,-1.947,-3.087
1/3/2012 10:00,173641,0,265,0,0,0,-28.8,1.451,0,2.56,0,0.504,0,11.96,-28.27,-2.583,-1.937,-3.087
1/3/2012 10:10,173642,0,128.1,0,0,0,-29.51,1.452,0,2.56,0,0.507,0,11.96,-28.46,-2.583,-1.947,-3.087
1/3/2012 10:20,173643,0,123.5,0,0,0,-30.72,1.455,0,2.56,0,0.51,0,11.96,-28.72,-2.584,-1.938,-3.098
1/3/2012 10:30,173644,0,108.7,0,0,0,-30.68,1.456,0,2.56,0,0.513,0,11.96,-29.06,-2.585,-1.949,-3.089
1/3/2012 10:40,173645,0,180.5,0,0,0,-30.6,1.453,0,2.56,0,0.505,0,11.96,-29.41,-2.586,-1.94,-3.09
1/3/2012 10:50,173646,0,136.1,0,0,0,-30.96,1.455,0,2.56,0,0.513,0,11.96,-29.68,-2.586,-1.95,-3.09
1/3/2012 11:00,173647,0,133.2,0,0,0,-31.17,1.458,0,2.56,0,0.515,0,11.96,-29.96,-2.587,-1.95,-3.091
1/3/2012 11:10,173648,0,128.3,0,0,0,-31.27,1.459,0,2.56,0,0.518,0,11.96,-30.24,-2.587,-1.94,-3.09
1/3/2012 11:20,173649,0,125.2,0,0,0,-31.1,1.46,0,2.56,0,0.517,0,11.96,-30.52,-2.595,-1.949,-3.09
1/3/2012 11:30,173650,0,114.1,0,0,0,-31.02,1.458,0,2.56,0,0.52,0,11.96,-30.76,-2.593,-1.937,-3.087
1/3/2012 11:40,173651,0,121.3,0,0,0,-30.93,1.464,0,2.56,0,0.519,0,11.96,-30.97,-2.592,-1.945,-3.086
1/3/2012 11:50,173652,0,117.6,0,0,0,-29.51,1.464,0,2.56,0,0.515,0,11.96,-31.18,-2.59,-1.943,-3.084
1/3/2012 12:00,173653,0,129.4,0,0,0,-30.91,1.459,0,2.56,0,0.515,0,11.96,-31.43,-2.589,-1.943,-3.084
1/3/2012 12:10,173654,0,99.6,0,0,0,-29.24,1.457,0,2.56,0,0.511,0,11.94,-31.64,-2.59,-1.943,-3.084
1/3/2012 12:20,173655,0,122.6,0,0,0,-28.66,1.463,0,2.56,0,0.512,0,11.94,-31.81,-2.589,-1.943,-3.083
1/3/2012 12:30,173656,0,109.3,0,0,0,-29.08,1.462,0,2.56,0,0.512,0,11.93,-31.94,-2.589,-1.943,-3.083
1/3/2012 12:40,173657,0,89.5,0,0,0,-28.34,1.46,0,2.56,0,0.508,0,11.93,-32.03,-2.589,-1.942,-3.083
1/3/2012 12:50,173658,0,125.9,0,0,0,-28.34,1.463,0,2.56,0,0.506,0,11.93,-32.03,-2.589,-1.942,-3.083
1/3/2012 13:00,173659,0,302,0,0,0,-28.74,1.461,0,2.56,0,0.5,0,11.93,-32.03,-2.59,-1.944,-3.084
1/3/2012 13:10,173660,0,9.63,0,0,0,-29.55,1.464,0,2.56,0,0.505,0,11.93,-31.98,-2.59,-1.943,-3.084
1/3/2012 13:20,173661,0,46.32,0,0,0,-29.91,1.462,0,2.56,0,0.508,0,11.93,-31.94,-2.6,-1.944,-3.085
1/3/2012 13:30,173662,0,104.5,0,0,0,-30.41,1.458,0,2.56,0,0.508,0,11.93,-31.98,-2.59,-1.944,-3.084
1/3/2012 13:40,173663,0,87.6,0,0,0,-29.53,1.462,0,2.56,0,0.51,0,11.92,-32.11,-2.59,-1.943,-3.084
1/3/2012 13:50,173664,0,131.4,0,0,0,-30.66,1.465,0,2.56,0,0.514,0,11.92,-32.33,-2.591,-1.944,-3.085
1/3/2012 14:00,173665,0,135.4,0,0,0,-30.05,1.464,0,2.56,0,0.513,0,11.94,-32.55,-2.601,-1.945,-3.086
1/3/2012 14:10,173666,0,61.54,0,0,0,-29.73,1.458,0,2.56,0,0.504,0,11.94,-32.64,-2.591,-1.945,-3.085
